beta channel, neutron ToF, beta_time (s)
3, 168.562, 172.003
3, 172.914, 172.004
3, 182.358, 172.006
2, 207.552, 172.016
3, 332.998, 172.032
3, 144.198, 172.039
2, 180.563, 172.078
2, 275.507, 172.081
2, 167.717, 172.085
2, 438.979, 172.085
3, 167.717, 172.085
3, 438.979, 172.085
3, 170.260, 172.089
3, 201.800, 172.096
3, 211.256, 172.105
3, 359.086,  172.11
3, 248.733, 172.111
3, 119.194, 172.111
3, 243.121, 172.118
2, 257.737, 172.122
3, 365.461, 172.154
3, 145.267, 172.156
3, 117.791, 172.156
3, 192.453, 172.157
3, 533.804, 172.166
3, 188.505, 172.171
3, 214.697, 172.172
3, 119.676, 172.197
3, 211.794, 172.198
3, 120.898, 172.219
3, 215.204, 172.222
2, 115.316,  172.23
3, 115.316,  172.23
2, 203.757, 172.247
2, 251.677, 172.248
3, 216.258, 172.265
3, 123.367, 172.269
2, 183.343, 172.272
2, 178.762, 172.272
2, 122.153, 172.278
3, 185.840, 172.305
3, 123.607, 172.319
3, 258.659, 172.321
3, 251.447, 172.326
2, 213.874,  172.33
3, 196.021, 172.333
2, 194.247, 172.345
3, 292.065, 172.345
3, 343.320, 172.347
3, 196.064, 172.355
2, 202.144, 172.359
3, 236.739, 172.364
2, 115.363, 172.377
3, 177.790, 172.378
2, 196.732, 172.379
2, 183.456, 172.379
2, 137.968, 172.394
2, 235.854, 172.397
3, 151.552, 172.418
2, 116.548,  172.43
3, 187.542, 172.448
2, 254.677, 172.478
3, 488.656, 172.482
3, 175.958, 172.488
3, 233.505, 172.505
3, 142.913, 172.517
3, 119.979, 172.517
3, 121.733, 172.517
3, 230.365, 172.526
3, 228.021, 172.543
2, 545.728, 172.572
2, 200.321, 172.579
3, 132.325, 172.606
2, 139.339, 172.639
2, 179.258, 172.647
3, 171.151, 172.653
3, 207.150, 172.696
2, 344.752, 172.711
2, 317.876, 172.711
3, 306.169, 172.744
3, 184.805,  172.76
2, 353.841, 172.776
2, 457.909, 172.786
3, 249.380, 172.803
2, 116.797, 172.805
2, 137.970, 172.813
3, 220.208, 172.829
3, 206.427, 172.856
3, 200.824, 172.869
3, 173.811, 172.885
2, 120.604, 172.914
2, 120.501, 172.914
2, 142.006, 172.947
2, 226.253, 172.948
3, 226.253, 172.948
2, 214.665,  172.95
2, 117.468, 172.964
3, 514.866, 172.974
2, 141.047, 172.976
2, 439.435, 172.997
3, 360.262, 173.014
3, 246.704, 173.036
2, 195.005, 173.063
3, 201.793, 173.071
2, 132.520, 173.073
2, 132.583, 173.073
2, 167.447, 173.078
3, 143.630,  173.08
2, 461.461,   173.1
2, 452.689,   173.1
3, 226.093, 173.106
2, 200.466, 173.136
3, 201.606,  173.14
2, 176.768,  173.14
3, 158.691, 173.168
3, 250.785, 173.168
2, 117.940, 173.172
2, 252.736, 173.183
2, 267.761, 173.193
2, 234.802, 173.209
2, -235.009, 173.209
3, 234.802, 173.209
3, -235.009, 173.209
2, 262.349, 173.243
2, 444.668,  173.25
2, 185.767, 173.254
2, 177.652, 173.278
2, 258.109,  173.29
2, 237.198,  173.29
3, 493.721,  173.31
3, 236.404, 173.342
2, 143.243, 173.368
2, 546.543,  173.39
3, 178.058, 173.393
2, 189.718, 173.402
2, 221.852, 173.414
2, 217.994, 173.428
3, 242.086, 173.436
2, 121.332, 173.444
3, 425.637, 173.449
2, 115.872, 173.457
3, 199.873, 173.478
3, 144.681,  173.48
3, 263.796,  173.51
3, 284.262, 173.526
2, 139.398, 173.551
2, 136.872, 173.551
2, 232.575, 173.573
3, 240.803, 173.579
3, 182.918, 173.601
2, 116.758, 173.602
2, 522.615, 173.624
3, 120.937, 173.672
3, 203.935, 173.726
2, 174.227, 173.728
2, 522.606, 173.747
3, 140.034, 173.788
3, 114.866, 173.792
3, 172.807, 173.806
3, 211.754,  173.81
2, 152.819, 173.856
3, 345.467, 173.869
2, 229.393,  173.87
2, 118.984, 173.875
2, 201.868, 173.886
2, 227.231, 173.887
2, 201.482, 173.897
2, 126.608, 173.914
2, 139.678, 173.915
3, 494.703, 173.918
2, 262.383, 173.922
2, 213.980, 173.936
2, 169.843, 173.955
3, 194.273, 173.961
2, 310.086, 173.972
3, 189.855, 173.979
2, 240.155, 174.043
2, 178.969, 174.072
3, 151.818, 174.081
3, 203.762, 174.098
2, 140.937, 174.151
2, 592.262, 174.161
3, 197.516, 174.167
3, 231.332, 174.171
3, 413.258, 174.212
2, 115.185, 174.212
2, 417.261, 174.278
3, 195.196, 174.312
2, 215.252, 174.335
3, 183.892, 174.342
3, 143.110, 174.429
2, 250.408, 174.458
3, 142.517, 174.467
2, 172.115, 174.487
3, 319.896, 174.553
3, 122.249, 174.591
3, 395.715, 174.717
3, 142.229, 174.717
2, 175.849, 174.736
2, 141.908, 174.747
3, 177.947, 174.783
2, 141.634,  174.81
3, 184.307,  174.84
2, 119.115, 174.841
3, 212.446, 174.858
3, 195.161, 174.896
2, 137.823,   174.9
3, 181.365, 174.918
3, 270.642, 174.984
2, 114.568, 174.985
2, 124.558, 174.985
3, 211.602, 175.017
3, 191.819, 175.017
2, 234.613, 175.036
2, 118.317, 175.072
2, 363.718, 175.114
3, 120.229, 175.161
3, 178.317, 175.238
3, 216.316, 175.258
2, 229.672,  175.29
3, 233.241, 175.295
2, 434.201, 175.404
3, 333.032, 175.457
3, 145.077, 175.561
3, 217.250, 175.599
2, 143.257, 175.624
3, 188.317, 175.627
2, 118.061, 175.632
2, 179.364, 175.686
3, 579.751, 175.736
3, 416.365, 175.736
3, 277.314, 175.805
2, 178.246, 175.814
3, 546.519, 175.861
2, 511.520, 175.951
2, 1071.278, 175.951
2, 200.234, 175.994
2, 184.014, 175.994
3, 200.234, 175.994
3, 184.014, 175.994
3, 344.087, 175.996
2, 139.318, 175.997
2, 140.510, 175.998
3, 176.898, 176.068
2, 233.628, 176.092
2, 117.097, 176.113
2, 119.389, 176.194
2, 118.545,  176.24
2, 141.629, 176.276
2, 222.461, 176.299
3, 222.461, 176.299
3, 142.016, 176.468
2, 121.174, 176.475
3, 329.265, 176.695
2, 171.042,  176.89
2, 140.607, 176.903
2, 142.840, 176.903
2, 141.805, 176.966
2, 135.559, 177.105
2, 136.235, 177.105
2, 299.098, 177.173
3, 306.284,  177.22
2, 139.073, 177.234
3, 203.283, 177.318
2, 137.622, 177.324
3, 195.343, 177.333
3, 201.494, 177.442
2, 514.070, 177.613
2, 514.085, 177.613
2, 139.512,  177.62
3, 238.774, 177.635
2, 187.995, 177.639
2, 500.384,  177.64
2, 337.753, 177.648
3, 149.873, 177.659
3, 204.858, 177.669
3, 195.884, 177.669
3, 179.952, 177.677
3, 216.921, 177.677, 177.677
3, 146.266, 177.686
3,  99.791, 177.688
3, 148.716, 177.707
3, 217.355, 177.715
3, 130.896, 177.719
2, 115.220,  177.72
3, 221.777, 177.727
3, 172.783, 177.734
2, 458.845, 177.738
3, 185.562, 177.746
3, 122.689, 177.749
2, 215.651, 177.753
3, 162.543, 177.754
3, 271.130, 177.761
3, 431.705, 177.763
3, 140.134, 177.766
2, 380.138, 177.772
3, 380.138, 177.772
3, 219.491, 177.775
2, 217.689, 177.776
3, 213.397, 177.778
3, 181.967,  177.79
2, 487.063, 177.793
2, 237.710, 177.794
3, 199.553, 177.796
3, 274.026, 177.796
2, 151.690, 177.811
2, 146.748, 177.812
2, 141.049, 177.812
3, 154.862,  177.83
3, 178.249, 177.836
3, 240.559, 177.846
3, 218.784, 177.847
3, 172.527, 177.848
3, 386.466, 177.864
2, 194.323,  177.88
2, 175.065, 177.893
3, 175.065, 177.893
3, 122.212, 177.902
2, 118.393, 177.904
2, 120.134, 177.904
3, 203.371, 177.908
2, 330.697, 177.909
2, 135.768, 177.919
2, 137.302, 177.919
3, 119.307, 177.919
2, 384.985,  177.92
3, 384.985,  177.92
2, 340.114, 177.922
2, 175.700, 177.933
3, 210.946, 177.934
2, 170.924, 177.938
3, 218.517, 177.945
2, 119.700, 177.948
2, 188.085, 177.957
3, 195.489, 177.957
3, 201.953,  177.96
2, 201.734, 177.965
3, 172.176, 177.972
2, 269.507, 177.976
2, 198.043, 177.977
3, 181.829, 177.977
3, 172.520, 177.978
2, 199.533, 177.987
2, 234.334, 177.991
3, 234.334, 177.991
3, 151.588, 177.993
3, 115.979, 178.004
3, 164.330, 178.005
2, 181.547, 178.017
3, 181.547, 178.017
3, 155.412, 178.017
2, 183.518, 178.034
2, 160.588, 178.034
3, 213.672, 178.054
3, 139.199, 178.069
3, 225.883,  178.07
3, 228.398, 178.074
3, 220.914, 178.074
3, 208.808, 178.074
2, 119.300, 178.075
3, 308.339, 178.076
2, 286.112, 178.078
3, 223.051, 178.079
3, 212.335, 178.085
2, 437.900, 178.087
2, 226.449, 178.092
3, 226.449, 178.092
3, 200.940, 178.093
3, 506.504, 178.095
3, 190.232, 178.096
2, 140.172, 178.098
2, -326.283, 178.098
3, 140.172, 178.098
3, -326.283, 178.098
2, 260.930, 178.104
3, 113.166, 178.108
3, 144.039, 178.113
3, 485.360, 178.116
3, 486.831, 178.116
3, 326.977, 178.117
3, 223.496, 178.122
3, 262.614, 178.128
3, 465.731,  178.13
2, 526.115, 178.134
3, 202.651, 178.137
3, 173.046, 178.138
3, 305.983, 178.144
3, 192.991, 178.146
3, 183.591, 178.149
2, 200.978,  178.15
2, 655.366,  178.16
3, 655.366,  178.16
3, 190.090, 178.162
3, 173.606, 178.162
3, 215.998, 178.165
3, 142.208, 178.168
2, 359.012, 178.172
3, 121.843, 178.183
3, 535.785, 178.193
2, 200.340, 178.197
2, 270.600, 178.237
3, 213.592, 178.243
3, 141.879, 178.244
3, 607.477, 178.245
3, 184.981, 178.246
2, 174.895, 178.249
2, 264.085, 178.255
3, 177.462, 178.257
3, 247.184, 178.259
3, 242.674,  178.26
2, 498.841, 178.262
2, 264.021, 178.267
2, 112.422, 178.272
3, 202.819, 178.274
2, 233.178, 178.277
2, 225.568, 178.278
2, 201.541, 178.282
2, 250.175, 178.282
2, 170.824, 178.284
3, 215.065, 178.286
2, 303.236, 178.299
3, 118.738, 178.314
2, 429.659, 178.315
3, 196.311,  178.32
3, 204.533, 178.321
3, 372.025, 178.321
3, 194.398, 178.322
3, 183.051, 178.322
2, 355.509, 178.323
3, 200.871,  178.33
2, 230.283, 178.331
3, 118.111, 178.333
3, 231.829, 178.343
2, 116.771, 178.349
3, 116.771, 178.349
2, 192.199, 178.351
2, 197.876, 178.351
3, 159.571, 178.351
3, 253.546, 178.351
3, 287.321, 178.363
3, 296.260, 178.363
3, -47.693, 178.368
2, 114.369, 178.374
3, 187.587, 178.374
3, 218.106, 178.376
3, 212.731, 178.379
3, 204.212, 178.379
3, 214.653, 178.379
3, 237.975, 178.383
2, 234.114, 178.388
2, 306.548, 178.389
2, 305.459, 178.389
3, 306.548, 178.389
3, 305.459, 178.389
3, 198.247, 178.392
3, 261.143, 178.404
3, 172.031, 178.405
3, 193.744, 178.408
2, 177.641, 178.412
3, 206.323, 178.418
3, 209.716, 178.422
3, 223.131, 178.426
3, 450.705, 178.429
3, 394.350, 178.435
3, 189.568, 178.437
3, 207.982, 178.439
2, 193.479, 178.453
3, 325.394, 178.459
3, 192.399,  178.46
2, 241.830, 178.462
2, 124.083, 178.475
2, 149.727, 178.475
2, 249.458, 178.477
2, 162.437, 178.482
2, 250.885, 178.487
2, 181.637, 178.489
3, 170.673,  178.49
3, 249.101, 178.492
3, 193.977, 178.493
3, 184.780, 178.498
3, 251.995, 178.502
2, 201.838, 178.506
3, 155.854, 178.509
3, 156.830, 178.509
2, 198.167, 178.512, 178.512
2, 344.251, 178.516
3, 250.468, 178.519
2, 195.331,  178.52
2, 256.816,  178.53
2, 203.543, 178.539
3, 165.865, 178.548
2, 401.586, 178.548
3, 126.296, 178.557
3, 172.458,  178.56
2, 535.413, 178.563
2, 116.544, 178.564
3, 184.809, 178.571
2, 248.582, 178.574
2, 345.559, 178.586
3, 372.360, 178.588
2, 195.535, 178.598
2, 186.093, 178.601
3, 120.807, 178.604
3, 169.606, 178.616
3, 186.713, 178.616
3, 279.135,  178.62
2, 253.450, 178.622
2, 474.275, 178.622
3, 253.450, 178.622
3, 474.275, 178.622
2, 580.466, 178.629
2, 142.369, 178.634
2, 617.721, 178.636
2, 140.156, 178.639
2, 230.914,  178.65
3, 548.224, 178.655
3, 205.850, 178.655
3, 297.683, 178.659
2, 199.170, 178.661
3, 199.170, 178.661
3, 187.201, 178.662
3, 218.163, 178.662
3, 143.167, 178.672
2, 468.721, 178.687
3, 214.913, 178.691
2, 203.705, 178.701
2, 189.894, 178.709
2, 251.016, 178.711
2, 341.550, 178.711
2, 184.527, 178.711
3, 560.567, 178.717
2, 321.543, 178.721
3, 196.752, 178.725
2, 178.031, 178.727
3, 178.461, 178.729
3, 199.633, 178.736
3, 230.757, 178.737
2, 294.558, 178.738
2, 350.516, 178.741
3, 219.535, 178.749
2, 142.684, 178.753
2, 141.624, 178.753
3, 168.429, 178.754
2, 136.175, 178.756
3, 136.175, 178.756
2, 196.396, 178.757
3, 187.797, 178.778
2, 232.411, 178.782
2, 146.255, 178.789
3, 140.960,  178.79
3, 144.337,  178.79
3, 242.440, 178.798
3, 198.802, 178.806
2, 119.415, 178.812
3, 284.093, 178.822
3, 148.389, 178.825
2, 141.470, 178.841
3, 255.903,  178.85
2, 142.868, 178.853
2, 231.430, 178.854
2, 193.782, 178.857
2, 138.201, 178.862
3, 141.286,  178.87
2, 375.730, 178.882
3, 206.876, 178.884
2, 195.072, 178.886
2, 116.152, 178.901
2, 207.581, 178.904
3, 202.418, 178.907
3, 197.847, 178.909
2, 530.250, 178.912
2, 120.352, 178.914
2, 353.197, 178.916
3, 353.197, 178.916
2, 123.396, 178.917
2, 204.767, 178.931
3, 171.683, 178.933
2, 629.678, 178.949
3, 214.719, 178.951
2, 186.649, 178.958
3, 191.687, 178.964
2, 193.061, 178.976
3, 499.353, 178.983
3, 181.230, 178.984
3, 189.907, 178.984
2, 266.835, 178.995
2, 137.365, 179.003
3, 139.464, 179.007
2, 195.441, 179.007
2, 123.313, 179.011
2, 423.395, 179.012
2, 406.672, 179.012
3, 239.090, 179.019
2, 170.875,  179.02
2, 168.104,  179.02
3, 247.939, 179.021
3, 192.376, 179.028
3, 202.605, 179.028
2, 905.820, 179.029
2, 787.570, 179.029
3, 905.820, 179.029
3, 787.570, 179.029
2, 551.632, 179.036
3, 203.075, 179.038
3, 220.079, 179.044
2, 186.376, 179.067
2, 691.540,  179.07
3, 691.540,  179.07
2, 582.714, 179.074
3, 312.969, 179.092
2, 171.909, 179.093
3, 170.406, 179.094
2, 311.205, 179.106
2, 178.451, 179.112
2, 216.519, 179.113
2, 205.099, 179.113
2, 158.345, 179.126
3, 204.335, 179.131
3, 230.033,  179.14
2, 186.930, 179.141
2, 332.424, 179.154
3, 432.736, 179.154
3, 185.611,  179.16
3, 246.138, 179.162
2, 525.366, 179.172
2, 137.017, 179.194
3, 214.153, 179.199
2, 117.439, 179.207
2, 117.897, 179.207
2, 218.478, 179.221
2, 198.885, 179.222
2, 203.740, 179.227
3, 123.394, 179.231
3, 191.091, 179.241
3, 210.458, 179.248
3, 144.580, 179.252
2, 139.648, 179.264
2, 137.374, 179.264
2, 533.868, 179.267
2, 345.656,  179.27
2, 282.715, 179.272
2, 172.463, 179.278
3, 179.015,  179.29
3, 121.725, 179.294
3, 236.323, 179.294
3, 235.266, 179.294
2, 2024.290, 179.303
3, 2024.290, 179.303
2, 121.139, 179.314
3, 265.159, 179.315
2, 527.909,  179.32
2, 199.283, 179.328
3, 293.381, 179.335
3, 232.116, 179.341
2, 880.402,  179.35
2, 877.667,  179.35
3, 880.402,  179.35
3, 877.667,  179.35
2, 115.564,  179.36
3, 175.804, 179.367
3, 165.677, 179.373
3, 169.168, 179.373
3, 321.665,  179.38
3, 221.738, 179.385
2, 198.981, 179.385
2, 199.704, 179.396
2, 200.547,  179.41
2, 215.406, 179.414
2, 142.118, 179.414
3, 215.406, 179.414
3, 142.118, 179.414
3, 183.358,  179.42
2, 202.070, 179.428
2, 262.217, 179.428
2, 175.806, 179.437
2, 145.763, 179.438
3, 173.955, 179.455
3, 200.126, 179.458
3, 195.719, 179.461
3, 279.390, 179.479
3, 257.554, 179.482
3, 191.942, 179.486
3, 190.570, 179.486
3, 206.040, 179.486
2, 198.895, 179.489
2, 378.994, 179.491
2, 384.042, 179.491
3, 378.994, 179.491
3, 384.042, 179.491
2, 117.501, 179.494
2, 140.486, 179.499
2, 185.145, 179.506
3, 194.745,  179.52
3, 182.375, 179.533
2, 110.760, 179.543
2, 209.506, 179.545
3, 331.738, 179.548
3, 181.688,  179.55
3, 179.365, 179.574
3, 189.660, 179.574
3, 202.640, 179.606
2, 204.473, 179.608
2, 197.919, 179.614
3, 343.430, 179.623
2, 188.862, 179.658
3, 209.510, 179.665
3, 293.091,  179.67
3, 275.368, 179.677
3, 205.173,   179.7
2, 205.037,  179.73
2, 205.142,  179.73
2, 121.200, 179.734
2, 200.580, 179.735
2, 562.041, 179.735
3, 200.580, 179.735
3, 562.041, 179.735
3, 183.259, 179.737
3, 116.965, 179.741
3, 1092.269, 179.759
3, 192.398, 179.775
2, 285.792,   179.8
3, 188.764,   179.8
2, 204.871, 179.805
2, 236.108, 179.812
2, 200.837, 179.813
3, 161.590, 179.841
2, 553.071, 179.871
2, 550.551, 179.871
3, 294.194, 179.895
3, 138.469, 179.912
2, 198.335, 179.915
3, 191.907,  179.92
2, 258.652, 179.934
2, 255.961, 179.942
3, 175.557, 179.951
2, 206.613, 179.962
2, 234.163, 179.968
3, 185.545, 179.971
3, 211.609, 179.974
3, 159.403, 179.975
3, 396.618, 179.976
3, 197.906, 179.981
3, 316.590, 180.011
3, 259.104,  180.02
3, 245.815, 180.033
3, 245.491, 180.043
3, 151.382, 180.058
2, 136.736, 180.068
3, 136.736, 180.068
3, 243.907, 180.086
2, 143.053, 180.108
3, 295.269, 180.119
2, 141.479, 180.126
3, 229.601, 180.141
3, 154.754, 180.188
3, 154.816, 180.203
3, 163.100, 180.203
3, 180.885, 180.217
2, 177.271, 180.218
2, 205.145, 180.219
2, 294.783, 180.224
3, 294.783, 180.224
3, 252.686, 180.245
3,  97.915, 180.263
3,  97.645, 180.263
3, 209.843, 180.271
3, 230.763, 180.292
2, 175.058,  180.32
3, 206.972, 180.323
2, 572.120, 180.328
2, 224.321, 180.329
3, 304.677,  180.38
3, 212.119, 180.392
3, 120.149, 180.398
3, 168.537, 180.424
3, 199.894,  180.46
2, 202.755, 180.467
2, 248.996, 180.469
2, 215.041, 180.508
2, 195.902, 180.529
3, 237.776, 180.539
3, 183.293, 180.545
3, 188.340, 180.552
2, 192.381, 180.553
2, 140.855, 180.562
2, 197.649, 180.594
2, 226.348, 180.607
3, 1053.145, 180.629
3, 236.374, 180.634
3, 313.351, 180.639
2, 115.021, 180.668
3, 230.891,  180.67
3, 180.830, 180.679
3, 216.397, 180.685
2, 262.357, 180.693
3, 240.709, 180.702
2, 177.298, 180.712
2, 224.963, 180.727
2, 250.830, 180.763
3, 120.132, 180.796
3, 231.902, 180.804
3, 198.993, 180.819
2, 204.421, 180.827
3, 180.815, 180.829
2, 120.015, 180.831
3, 186.564, 180.884
3, 281.994, 180.893
3, 250.558, 180.893
3, 257.334, 180.918
3, 187.307, 180.942
3, 336.388, 180.955
3, 521.891, 180.967
2, 599.013, 180.977
2, 206.261, 180.982
2, 121.485, 181.003
3, 139.772, 181.005
3, 250.828, 181.021
2, 520.595, 181.038
3, 207.702, 181.066
2, 189.019, 181.109
2, 117.489, 181.173
2, 118.683, 181.216
3, 178.066, 181.247
3, 311.338, 181.276
3, 362.548, 181.292
2, 524.180, 181.309
3, 589.760,  181.33
3, 195.178, 181.348
2, 137.330, 181.372
3, 361.192, 181.373
2, 112.365, 181.382
2, 483.012, 181.382
2, 651.102, 181.401
2, 218.057, 181.404
2, 125.219, 181.409
3, 190.363, 181.472
3, 212.731, 181.529
3, 568.223, 181.529
3, 218.542, 181.539
3, 136.084, 181.588
3, 186.758, 181.602
2, 532.251, 181.633
3, 531.193,  181.64
3, 166.678, 181.644
3, 187.995, 181.672
2, 137.733, 181.732
2, 250.043, 181.752
3, 655.512, 181.839
2, 489.715, 181.877
2, 261.973, 181.937
2, 167.710, 181.978
2, 168.911, 181.978
2, 289.021, 182.059
2, 169.817, 182.062
3, 201.202, 182.097
3, 280.481, 182.108
3, 120.216,  182.12
3, 120.920,  182.12
3, 269.364, 182.133
3, 265.691, 182.193
3, 120.702, 182.202
2, 443.628, 182.249
2, 120.206, 182.346
3, 578.609, 182.361
3, 140.330, 182.369
2, 118.612, 182.394
2, 115.825, 182.413
2, 118.767, 182.413
3, 185.640, 182.415
2, 332.236, 182.467
3, 156.833,  182.47
2, 114.568,  182.49
2, 187.271, 182.572
2, 140.878, 182.599
2, 199.578, 182.667
2, 121.744, 182.697
2, 306.990, 182.721
3, 238.844, 183.006
3, 189.938, 183.017
3, 210.361, 183.031
2, 407.541, 183.045
3, 349.631, 183.067
3, 260.834, 183.122
3, 253.251, 183.125
2, 138.282, 183.128
3, 166.223, 183.163
3, 240.063, 183.177
2, 229.380, 183.209
2, 177.522,  183.21
2, 141.047, 183.236
3, 139.579, 183.239
2, 212.051,  183.24
2, 115.173, 183.325
3, 204.360, 183.343
3, 148.755, 183.359
2, 177.430, 183.452
2, 139.658,  183.57
2, 130.887,  183.57
2, 117.805, 183.632
2, 214.644, 183.809
2, 182.568,  183.82
2, 140.191, 183.825
3, 118.983, 183.901
2, 202.800, 183.933
2, 142.398, 183.937
3, 138.457, 183.942
3, 184.152, 184.002
3, 277.930, 184.042
3, 140.995,  184.27
3, 116.267, 184.352
3, 139.428, 184.436
3, 144.248, 184.436
3, 194.353, 184.468
3, 137.143, 184.532
3, 122.030, 184.532
3, 120.382, 184.557
3, 144.489, 184.749
2, 288.273, 184.816
3, 190.915, 184.817
2, 139.398, 184.832
3, 122.508, 184.838
2, 170.377,  184.84
2, 181.690, 184.851
2, 203.771, 184.854
3, 124.877, 184.862
3, 183.831, 184.867
3, 275.031, 184.868
2, 228.124, 184.869
2, 139.739, 184.871
3, 238.361, 184.874
2, 136.278, 184.876
3, 186.875, 184.876
2, 488.633,  184.88
2, 248.466, 184.888
2, 147.766, 184.901
2, 136.824, 184.904
3, 309.427,  184.91
2, 278.547, 184.917
3, 603.273, 184.919
2, 175.059,  184.92
2, 175.258,  184.92
3, 175.059,  184.92
3, 175.258,  184.92
3, 193.733, 184.922
3, 112.959, 184.927
2, 235.321,  184.93
2, 201.020, 184.932
2, 190.588, 184.934
3, 189.151, 184.944
3, 436.357, 184.951
3, 207.332, 184.951
3, 351.927,  184.96
2, 140.213, 184.962
3, 172.904, 184.973
3, 353.872, 184.981
3, 343.734, 184.981
2, 216.318, 184.985
3, 177.837, 184.986
3, 206.448, 185.009
2, 179.623,  185.01
2, 519.001, 185.017
2, 245.724, 185.027
3, 219.918, 185.028
2, 140.185, 185.028
3, 118.790, 185.036
3, 203.576, 185.037
3, 183.645, 185.047
2, 511.957,  185.05
2, 714.838, 185.054
2, 213.350, 185.054
3, 714.838, 185.054
3, 213.350, 185.054
3, 212.860,  185.06
3, 395.907, 185.063
3, 257.561, 185.064
2, 275.392, 185.066
3, 156.710, 185.067
3, 203.745, 185.069
3, 231.003,  185.08
3, 205.270, 185.084
3, 237.274, 185.093
3, 119.940, 185.097
2, 309.066, 185.099
3, 173.731,  185.11
2, 213.052,  185.11
3, 260.869, 185.115
3, 323.855, 185.117
3, 217.883, 185.123
3, 113.467, 185.124
2, 921.427, 185.138
2, 291.786, 185.138
3, 220.101, 185.147
3, 200.909, 185.147
3, 187.339, 185.149
2, 248.301,  185.15
2, 140.079, 185.156
3, 231.097, 185.173
3, 221.804, 185.174
3, 182.995, 185.176
3, 227.483, 185.177
3, 585.102, 185.186
2, 436.735, 185.201
3, 300.338, 185.204
2, 252.083, 185.208
3, 122.434,  185.21
2, 191.837, 185.216
3, 261.890, 185.223
3, 239.609, 185.225
2, 307.133, 185.225
3, 143.860, 185.225
2, 175.133, 185.226
3, 187.412, 185.227
2, 233.346, 185.227
3, 210.356, 185.228
3, 201.215, 185.235
3, 194.966, 185.237
3, 228.482, 185.237
2, 213.198, 185.237
2, 117.719, 185.249
3, 117.719, 185.249
3, 442.404, 185.259
2, 214.967, 185.259
2, 233.764,  185.26
3, 270.928, 185.263
3, 246.752, 185.266
3, 199.131,  185.27
2, 223.544, 185.273
2, 458.986, 185.276
2, 206.092, 185.277
3, 208.782,  185.28
2, 659.891, 185.284
3, 659.891, 185.284
2, -21.534, 185.287
3, -21.534, 185.287
2, 322.027, 185.291
3, 180.365, 185.291
2, 334.616, 185.291
3, 190.408, 185.294
2, 198.561, 185.298
2, 230.857, 185.309
2, 434.151,  185.31
3,  96.786, 185.311
3,  50.543, 185.312
3, 177.728, 185.314
2, 182.079, 185.315
2, 142.377, 185.319
2, 201.131, 185.328
3, 231.538,  185.33
2, 201.448, 185.335
3, 191.555,  185.34
3, 598.243,  185.34
3, 119.069, 185.343
3, 164.091, 185.344
3, 199.849, 185.345
2, 116.068, 185.346
2, 116.835, 185.346
3, 116.835, 185.346
2, 182.383, 185.348
2, 144.743, 185.349
3, 334.901, 185.349
3, 248.988,  185.35
2, 175.237, 185.352
3, 392.567, 185.358
3, 251.805, 185.363
3, 667.761, 185.363
2, 410.590, 185.369
3, 194.497, 185.378
3, 118.190, 185.378
2, 231.108, 185.381
3, 183.548, 185.387
3, 235.161, 185.391
3, 223.681, 185.399
3, 148.180, 185.402
2, 325.357, 185.405
2, 387.988, 185.405
3, 167.326, 185.409
2, 137.555, 185.413
2, 144.449, 185.416
3, 191.869,  185.42
3, 202.546,  185.44
3, 762.232,  185.44
3, 234.875,  185.44
2, 291.702,  185.44
3, 173.476, 185.443
2, 360.880, 185.443
