beta channel, neutron ToF, beta_time (s)
3, 144.559, 78.0144
3, 470.775, 78.0151
3, 124.806, 78.0171
2, 213.203, 78.0209
2, 178.407, 78.0212
2, 165.016, 78.0212
3, 179.257, 78.0356
3, 189.662, 78.0388
2, 191.825, 78.0464
2, 259.778, 78.0477
2, 260.448, 78.0477
3, 259.778, 78.0477
3, 260.448, 78.0477
2, 136.728,  78.048
2, 494.605, 78.0516
3, 222.233, 78.0564
2, 447.785, 78.0589
3, 159.658, 78.0596
2, 529.979, 78.0639
3, 118.170, 78.0646
3, 213.427, 78.0678
3, 168.376, 78.0813
2, 190.869, 78.0823
2, 196.284, 78.0823
3, 190.869, 78.0823
3, 196.284, 78.0823
2, 192.807, 78.0854
2, 185.729, 78.0854
3, 241.247, 78.0869
3, 117.503, 78.0908
3, 126.435, 78.1111
2,  98.002,   78.13
2, 218.763, 78.1305
2, 218.614, 78.1426
3, 224.535, 78.1532
2, 197.901, 78.1595
3, 267.959, 78.1601
2, 609.452, 78.1693
2, 618.378, 78.1693
2, 306.219, 78.1741
2, 181.504, 78.1783
3, 175.076, 78.1797
3, 313.143, 78.1825
3, 455.945, 78.2107
3, 198.309, 78.2179
2, 175.821, 78.2364
2, 121.655, 78.2374
3, 174.571, 78.2386
2, 175.750, 78.2514
3, 193.192, 78.2525
3, 230.703, 78.2533
3, 162.039, 78.2565
2, 177.974,  78.257
2, 167.716,  78.257
3, 171.454, 78.2603
3, 180.813, 78.2612
3, 216.588, 78.2726
3, 125.447, 78.2755
2, 185.851, 78.2808
2, 177.555, 78.2808
2, 125.098, 78.2891
2, 227.799, 78.2929
2, 1397.105, 78.2935, 78.2935
2, 255.137, 78.2956
3, 166.335, 78.2974
3, 172.575, 78.3004
3, 182.722, 78.3007
3, 246.738, 78.3074
2, 244.253, 78.3198
2, 237.680, 78.3324
3, 247.557, 78.3419
3, 161.675, 78.3487
3, 101.213, 78.3504
3, 215.023, 78.3575
3, 155.898, 78.3624
3, 165.725, 78.3632
3, 179.313, 78.3837
2, 280.115, 78.3931
3, 223.560,  78.411
2, 245.357, 78.4201
2, 202.969, 78.4226
2, 315.515, 78.4281
3, 165.414, 78.4372
3, 235.341, 78.4378
3, 175.099,  78.444
3, 133.436, 78.4467
3, 177.859, 78.4484
2, 172.846, 78.4484
2, 182.426, 78.4629
2, 174.779, 78.4663
3, 169.559, 78.4714
2, 161.878, 78.4736
3, 161.878, 78.4736, 78.4736
2, 247.113, 78.4889
3, 247.113, 78.4889
3, 174.783, 78.4938
3, 194.043, 78.5142
3, 213.798,  78.524
2, 243.490, 78.5288
2, 327.167, 78.5306
3, 173.286, 78.5334
3, 249.628, 78.5345
3, 117.339, 78.5379
3, 239.462, 78.5523
2, 179.046, 78.5592
2, 180.413, 78.6101
3, 181.839,  78.625
2, 186.188, 78.6268
2, 306.328, 78.6306
2, 287.238, 78.6306
3, 150.143, 78.6367
3, 288.842, 78.6493
3, 219.821, 78.6495
3, 120.801, 78.6536
3, 267.877, 78.6956
3, 245.637, 78.6956
3, 102.764, 78.7061
3, 110.258, 78.7061
2, 208.633, 78.7069
3, 277.078, 78.7104
3, 296.842, 78.7158
3, 199.355, 78.7169
3, 382.704, 78.7218
3, 422.932, 78.7225
3, 129.686, 78.7232
2, 208.819, 78.7239
3, 254.875, 78.7241
2, 185.009, 78.7286
2, 555.325, 78.7286
3, 121.527, 78.7319
2, 215.974, 78.7558
3, 158.886, 78.7576
3, 150.428, 78.7629
3, 164.762, 78.7695
2, 342.382,  78.779
2, 525.221, 78.7913
2, 302.937, 78.7913
3, 525.221, 78.7913
3, 302.937, 78.7913
3, 322.140, 78.7992
3, 181.659, 78.8049
3, 163.820, 78.8137
3, 283.689, 78.8137
2, 115.724, 78.8213
2, 163.728, 78.8229
3, 235.520, 78.8277
2, 167.930,  78.831
3, 182.223,  78.836
2, 574.228,  78.839
2, 118.015, 78.8558
3, 160.215, 78.8725
3, 257.237, 78.8884
2, 182.168, 78.8894
2, 121.241, 78.8963
2, 208.878, 78.8967
3, 296.049,  78.901
2, 118.826, 78.9052
2, 187.100, 78.9063
3, 179.350, 78.9088
3, 118.477,   78.91
3, 281.563, 78.9396
3, 118.982, 78.9655
2, 132.474, 78.9805
3, 363.786, 78.9877
3, 341.848, 78.9877
3, 220.511, 78.9973
3, 258.641,  79.011
2, 175.011, 79.0129
2, 151.031, 79.0168
2, 230.041,   79.03
3, 176.827, 79.0302
3, 178.800, 79.0549
2, 163.408, 79.0556
3, 462.102, 79.0587
3, 180.002, 79.0655
2, 175.132, 79.0709
3, 192.720, 79.0926
3, 185.147, 79.0926
3, 159.668, 79.1108
3, 207.630, 79.1151
3, 161.769, 79.1354
3, 340.796, 79.1498
3, 209.396, 79.1513
2, 123.562, 79.1519
3, 225.603, 79.1679
3, 185.018, 79.1843
2, 275.357, 79.2068
2, 233.761,  79.209
2, 187.436, 79.2146
2, 120.069,  79.217
3, 271.806, 79.2212
2, 335.093, 79.2233
2, 444.123, 79.2248
3, 124.762, 79.2293
3, 123.803, 79.2293
3, 126.282, 79.2362
3, 185.664, 79.2488
2, 213.805, 79.2562
2, 111.163, 79.2575
2, 239.695, 79.2633
2, 499.526,  79.273
2, 118.518, 79.3004
3, 182.781, 79.3078
3, 189.455, 79.3219
3, 168.725,  79.324
2, 447.226, 79.3265
3, 447.226, 79.3265
3, 129.574,  79.328
2, 176.171, 79.3391
2, 180.125,  79.342
3, 221.116, 79.3456
3, 163.927, 79.3487
3, 164.873, 79.3534
3, 172.150, 79.3534
2, 151.380, 79.3709
2, 205.580, 79.3816
3, 180.441, 79.3991
3, 144.281, 79.4021
2, 117.769, 79.4025
2, 117.478, 79.4076
3, 185.440, 79.4435
3, 226.566, 79.4532
3, 178.736, 79.4636
2, 176.988, 79.4731
2, 170.028, 79.4864
2, 171.453, 79.4864
2, 174.115, 79.4864
2, 220.882, 79.4864
2, 230.683, 79.5009
2, 169.919, 79.5069
3, 181.853, 79.5106
3, 233.920, 79.5107
3, 206.654,  79.543
3, 197.626, 79.5431
2, 116.488, 79.5606
2, 156.005, 79.5614
3, 160.769, 79.5643
2, 513.553,  79.568
3, 216.330, 79.5683
2, 174.563,  79.574
2, 176.945,  79.574
3, 174.563,  79.574
3, 176.945,  79.574
3, 511.872,  79.578
2, 212.639, 79.5858
2, 275.978, 79.5907
3, 189.394, 79.6528
3, 202.142,  79.654
3, 215.629, 79.6567
2, 171.310, 79.6703
3, 416.529, 79.6846
3, 323.484, 79.6908
3, 170.026, 79.7064
3,  97.508, 79.7649
3, 179.514, 79.7651
2, 129.908, 79.7679
2, 117.776, 79.8055
3, 126.011, 79.8164
2, 120.776, 79.8279
2, 234.408, 79.9152
2, 235.939, 79.9222
3, 235.939, 79.9222
2, 182.827, 79.9577
2, 179.712, 79.9577
3, 186.836,   79.97
2, 186.336, 79.9792
2, 201.625, 79.9807
3, 201.625, 79.9807
3, 117.155, 79.9916
2, 183.385, 80.0237
2, 356.878,  80.033
3, 179.028, 80.0359
3, 189.075, 80.0363
2, 113.190, 80.0398
3, 192.862, 80.0521
3, 188.838, 80.0676
3, 214.715, 80.1029
3, 180.200, 80.1082
3, 203.483, 80.1326
3, 222.657,   80.14
2, 163.207, 80.1686
2, 121.632, 80.2055
3, 120.578, 80.2252
3, 176.465, 80.2378
2, 296.419,  80.253
3, 296.419,  80.253
2,  96.524, 80.2886
2, 359.945, 80.2912
2, 116.430, 80.4025
2, 119.922, 80.4025
3, 116.430, 80.4025
3, 119.922, 80.4025
3, 176.864, 80.4067
2, 184.878, 80.4231
2, 127.874, 80.4269
2, 223.638, 80.4449
3, 223.638, 80.4449
3, 122.062, 80.4947
2, 288.981, 80.5068
3, 288.981, 80.5068
3, 244.223, 80.5241
3, 164.246, 80.5245
3, 110.225, 80.5481
3, 156.865, 80.5636
3, 123.873, 80.5642
3, 162.971, 80.5642
2, 144.217,  80.574
2, 123.108,  80.574
3, 203.285, 80.5759
2, 117.859, 80.6245
3, 195.284, 80.6246
3, 168.608, 80.6246
3, 121.928, 80.6485
2, 186.765, 80.6646
2, 191.512,  80.683
3, 177.497, 80.6991
3, 168.768, 80.7104
2,  76.628, 80.7157
3, 352.389,  80.728
2, 205.785, 80.7513
2, 114.586,  80.768
3, 211.446, 80.8519
3, 219.736, 80.8529
3, 123.202, 80.8552
2, 122.074, 80.8639
3, 181.434, 80.8925
3, 185.120, 80.8925
2, 180.372, 80.8946
2, 152.025, 80.9363
2, 126.719, 80.9393
3, 180.394, 80.9626
3, 212.355, 81.0178
2, 278.120, 81.0272
2, 192.987, 81.0356
2, 210.294, 81.0378
3, 231.759, 81.0765
3, 497.925, 81.1014
2, 471.064, 81.1028
3, 242.894, 81.1437
3, 157.545, 81.1617
3, 140.827, 81.1695
3, 193.555, 81.2132
2, 139.942, 81.2321
2, 173.225, 81.2382
2, 119.008,  81.262
3, 249.009, 81.2779
2, 184.120, 81.3123
3, 227.944, 81.3368
3, 245.447, 81.3729
2, 233.576, 81.3793
2, 121.927, 81.4306
3, 381.699, 81.5039
2, 118.671, 81.5484
3, 249.046, 81.5614
3, 424.062, 81.5646
3, 120.977, 81.6042
3, 189.603,  81.639
3, 176.498,  81.639
2, 124.701, 81.6519
3, 199.364, 81.7075
2, 190.012, 81.7498
2, 194.674, 81.7498
3, 190.012, 81.7498
3, 194.674, 81.7498
3, 229.711,  81.792
2, 161.943, 81.8296
2, 153.410, 81.8296
2, 290.535, 81.8314
3, 367.792, 81.8523
2, 290.586, 81.8597
3, 182.852, 81.9219
3, 232.727, 81.9417
3, 100.507, 81.9501
3, 435.782, 81.9761
3, 330.909, 82.0091
2, 119.837,  82.021
3, 126.255, 82.0251
2, 120.008, 82.0495
3, 140.125,  82.059
3, 132.902,  82.059
2, 160.564, 82.1571
2, 240.929, 82.1754
3, 234.438, 82.1824
2, -141.269, 82.1832
3, -141.269, 82.1832
2, 264.648, 82.1854
3, 169.698,  82.239
3, 385.885,  82.251
3, 124.015, 82.3882
2,  97.323, 82.4006
2, 525.220, 82.6212
2, 113.798, 82.6259
2, 119.484, 82.6259
3, 270.137, 82.6366
3, 230.541,  82.724
3, 183.256, 82.7997
2, 113.753, 82.8481
2, 118.625, 82.8523
3, 123.117, 82.8691
2, 158.514, 82.9139
2,  97.197, 82.9296
3, 118.620, 83.0108
2, 596.440, 83.0596
3, 133.769, 83.0967
3, 116.586, 83.3833
3, 237.251, 83.3834
2, 490.025, 83.4105
2, 493.971, 83.4105
2, 115.992, 83.4413
2, 118.829, 83.4413
2, 104.189, 83.4558
3, 179.565, 83.4646
2, 179.751, 83.5144
2, 118.755, 83.6335
2, 110.556,  83.634
3,  97.583, 83.7669
2, 219.650,  83.794
3, 161.691, 83.8249
3,  99.946, 83.8294
3, 118.237, 83.8467
2,  95.303, 83.8786
3, 124.121, 84.0122
3, 124.896, 84.0734
3, 252.841, 84.1202
3, 216.917, 84.1297
3, 200.887, 84.1386
3, 199.592, 84.1386
3, 196.251, 84.1386
2, 218.128, 84.1528
3, 122.957, 84.1626
2, 195.498, 84.1901
3, 180.246, 84.1959
2, 150.953, 84.2016
2, 152.428, 84.2016
3, 150.953, 84.2016
3, 152.428, 84.2016
2, 173.050, 84.2022
3, 162.707,   84.21
2, 213.755, 84.2169
2, 221.228, 84.2169
3, 213.755, 84.2169
3, 221.228, 84.2169
3, 465.588, 84.2348
3, 407.541, 84.2404
3, 101.311, 84.2414
2, 488.055, 84.2421
2, 192.759, 84.2468
3, 118.753, 84.2504
3, 156.068,  84.261
2, 230.588, 84.2627
2, 190.050,  84.263
3, 121.713, 84.2659
3, 180.157, 84.2712
3, 156.260, 84.2888
3, 168.698,  84.293
3, 154.056,  84.293
3, 234.308, 84.2997
3, 122.748, 84.3017
2, 187.111, 84.3041
2, 235.112, 84.3055
2, 189.676, 84.3108
2, 122.319,  84.313
3, 288.222, 84.3148
3, 292.501, 84.3148
3, 182.672, 84.3323
3, 172.712, 84.3323
2, 177.699,  84.334
2, 160.773, 84.3367
3, 191.339, 84.3369
3, 255.354, 84.3387
3, 234.565, 84.3394
3, 206.204,   84.34
3, 253.452, 84.3407
2, 197.458, 84.3431
2, 156.635, 84.3481
2, 185.665, 84.3568
3, 124.408, 84.3576
2, 234.717, 84.3587
2, 189.477, 84.3614
3, 189.477, 84.3614
3, 213.768, 84.3761
3, 190.505, 84.3761
3, 304.248, 84.3808
3, 123.709, 84.3864
2, 225.060, 84.3869
2, 167.565, 84.3875
3, 176.743,  84.391
2, 186.719, 84.4008
2, 377.373, 84.4126
2, 212.102, 84.4138
3, 207.293, 84.4174
3, 159.382, 84.4235
3, 177.900, 84.4266
3, 189.406, 84.4286
2, 223.480, 84.4296
2, 185.243, 84.4298
3, 185.243, 84.4298
2, 203.947, 84.4373
3, 238.063, 84.4387
2, 119.535,  84.441
2, 122.574,  84.441
2, 116.392,  84.441
2, 119.431,  84.441
3, 119.535,  84.441
3, 122.574,  84.441
3, 116.392,  84.441
3, 119.431,  84.441
3, 176.793, 84.4442
2, 495.678, 84.4484
2, 494.644, 84.4484
2, 128.192, 84.4484
3, 169.114,  84.451
3, 127.762, 84.4519
3, 172.134, 84.4552
2, 253.178, 84.4577
2,  57.125, 84.4755
3, 328.755, 84.4762
2, 161.046, 84.4786
3, 161.046, 84.4786
3, 185.746, 84.4822
2, 169.614, 84.4971
2, 488.512, 84.5041
3, 181.438, 84.5133
2, 168.391, 84.5156
2,  99.818, 84.5217
3, 183.753, 84.5228
3, 190.338, 84.5241
3, 232.343, 84.5356
3, 168.913, 84.5382
3, 182.277, 84.5388
2, 160.928, 84.5394
3, 188.767, 84.5422
3, 210.895, 84.5469
3, 241.519, 84.5504
2, 118.338, 84.5577
2, 236.347, 84.5577
3, 118.338, 84.5577
3, 236.347, 84.5577
3, 329.083, 84.5582
3,  69.148, 84.5612
2, 171.972, 84.5619
3, 221.446, 84.5621
3, 347.555, 84.5659
2, 138.497, 84.5673
3, 169.318, 84.5687
2, 181.612, 84.5687
3, 181.612, 84.5687
3, 161.001, 84.5693
3, 231.098, 84.5786
3, 170.971, 84.5801
3, 186.216, 84.5848
3, 360.536, 84.5849
2, 263.549, 84.5867
2, -42.958,  84.589
3, -42.958,  84.589
2, 124.667, 84.5941
2, 269.788,  84.603
2, 509.408, 84.6032
3, 249.275, 84.6094
3, 117.000, 84.6164
2, 164.107, 84.6203
2, 158.694, 84.6289
2, 150.869, 84.6289
3, 207.988, 84.6299
3, 450.616, 84.6322
3, 473.882, 84.6337
2, 229.124,   84.64
3, 464.278, 84.6481
3, 458.613, 84.6481
3, 302.823, 84.6508
3, 183.770, 84.6515
2, 196.209, 84.6521
3, 218.507, 84.6557
3, 192.425, 84.6574
2, 171.178, 84.6651
2, 213.530, 84.6806
3, 167.805, 84.6839
3, 316.369, 84.6843
3, 233.584, 84.6875
3, 230.521, 84.6887
2, 233.275, 84.6926
3, 593.314, 84.7068
3, 200.785, 84.7122
3, 176.079, 84.7184
2, 285.210, 84.7185
3, 212.898, 84.7229
3, 133.463, 84.7585
2, 309.377, 84.7748
3, 159.399, 84.7774
3, 184.528, 84.7787
3, 123.537, 84.7945
3, 314.334, 84.7984
3, 309.279, 84.8085
3, 198.505,  84.809
2, 553.679, 84.8175
3, 174.571, 84.8195
2, 182.564, 84.8204
2, 213.358, 84.8227
3, 198.388, 84.8228
2, 203.417, 84.8246
2, 207.920,  84.826
3, 343.169, 84.8334
3, 340.576, 84.8334
2, 165.214, 84.8337
3, 243.690, 84.8455
2, 294.741, 84.8465
3, 215.174, 84.8469
3, 115.584, 84.8659
2, 168.652, 84.8668
2, -235.512, 84.8668
3, 168.652, 84.8668
3, -235.512, 84.8668
2, 462.121, 84.8681
2, 190.518, 84.8688
2, 181.451, 84.8688
3, 140.290, 84.8715
3, 164.572, 84.8745
2, 538.186, 84.8771
2, 107.328, 84.8788
3, 180.170, 84.8821
3, 123.762, 84.8852
2, 220.329,  84.891
3, 469.558,  84.892
2, 152.214, 84.8931
3, 380.219,  84.898
2, 228.355, 84.9068
2, 231.880, 84.9068
3, 228.355, 84.9068
3, 231.880, 84.9068
3, 170.935, 84.9094
3, 230.371, 84.9103
2, 185.595, 84.9116
2, 181.197, 84.9117
3, 208.215, 84.9152
3, 173.524, 84.9338
3, 354.976, 84.9363
3, 151.526, 84.9372
2, 226.528, 84.9407
3, 165.764, 84.9426
2, 180.287,  84.944
3, 166.636, 84.9497
3, 186.353, 84.9614
2, 117.755, 84.9653
2, 164.969, 84.9724
2, 165.357,  84.975
3, 163.194, 84.9838
2, 587.572, 84.9852
2, 587.271, 84.9852
2, 588.036, 84.9852
3, 122.629,  84.986
3, 124.238, 84.9927
3, 195.157, 84.9984
3, 183.861, 84.9984
2,  97.737, 85.0069
2, 229.880, 85.0088
3, 192.074, 85.0134
3, 186.621, 85.0134
2, 181.506, 85.0142
2, 120.818, 85.0163
3, 218.420, 85.0192
2, 223.440, 85.0206
2, 230.791, 85.0206
3, 223.440, 85.0206
3, 230.791, 85.0206
2, 190.321,  85.021
3, 192.707, 85.0233
3, 120.468, 85.0264
3, 166.216, 85.0282
2, 121.474, 85.0317
3, 253.275, 85.0336
3, 182.922, 85.0559
2, -78.167,  85.057
3, -78.167,  85.057
3, 241.343, 85.0714
3, 140.910,   85.08
2, 175.397, 85.0888
3, 190.092, 85.0928
3, 258.706, 85.0943
2, 184.696, 85.0977
3, 184.879, 85.1014
2, 179.731, 85.1024
3, 217.664, 85.1106
2, 120.363, 85.1118
2, 190.369,  85.114
2, 940.860, 85.1189
2, 941.984, 85.1189
3, 940.860, 85.1189
3, 941.984, 85.1189
2, 185.482,  85.123
3, 204.523,  85.123
3, 158.723, 85.1238
3, 123.252, 85.1262
2, 165.659, 85.1331
3, 241.982, 85.1356
2, 402.396, 85.1529
2, 184.186,  85.154
3, 119.723, 85.1549
2, 178.045,  85.159
2, 184.536,  85.159
2, 199.105, 85.1602
3, 126.472, 85.1623
2, 245.637, 85.1648
2, 121.483, 85.1674
3, 121.483, 85.1674
3, 228.141, 85.1682
2, 157.801, 85.1708
3, 177.902,  85.181
3, 171.001, 85.1827
3, 162.907, 85.1849
3, 160.226, 85.1849
2, 1195.836, 85.1857
2, 297.644, 85.1857
2, 182.660, 85.1857
3, 1195.836, 85.1857
3, 297.644, 85.1857
3, 182.660, 85.1857
3, 221.474, 85.1902
2, 207.718, 85.1929
2, 153.874,  85.198
3, 166.978, 85.2001
2, 201.576,  85.201
3, 483.809, 85.2032
3, 241.744, 85.2034
3, 484.167, 85.2049
2,  79.513, 85.2245
2, 102.840, 85.2386
3, 236.279, 85.2415
3, 427.789, 85.2438
2, 178.633,   85.25
2, 179.561,   85.25
2, 191.664,   85.25
2, 192.591,   85.25
3, 178.633,   85.25
3, 179.561,   85.25
3, 191.664,   85.25
3, 192.591,   85.25
2, 117.759,  85.258
3, 238.908, 85.2588
2, 488.592, 85.2631
3, 293.322, 85.2645
3, 126.523, 85.2669
3, 107.576, 85.2669
2, 264.217, 85.2833
3, 264.217, 85.2833
2, 377.143, 85.2868
2, 187.913, 85.2945
2, 170.169, 85.3015
3, 318.467, 85.3029
3, 234.751, 85.3032
2, 122.765, 85.3039
2, 163.246,  85.305
2, 165.538, 85.3079
3, 211.474, 85.3087
2, 181.285, 85.3098
3, 162.537, 85.3107
3, 175.032, 85.3113
3, 164.464, 85.3206
3, 219.619, 85.3268
3,  52.242, 85.3307
3, 234.090, 85.3487
2, 181.896, 85.3525
3, 128.761, 85.3543
2, 179.048, 85.3592
3, 189.790, 85.3617
3, 219.112, 85.3688
3, 317.341, 85.3835
3, 153.062, 85.3959
3, 118.451, 85.4053
3, 123.776, 85.4082
3, 177.837, 85.4237
2, 135.862, 85.4257
3, 135.862, 85.4257
2, 187.524,  85.439
2, 184.720,  85.439
3, 187.524,  85.439
3, 184.720,  85.439
3, 188.324, 85.4607
3, 160.772, 85.4635
2, 121.764,  85.474
3, 136.400, 85.4749
3, 253.139, 85.4811
3, 176.785, 85.4847
3, 181.023, 85.4994
2, 158.112,  85.502
3, 202.808, 85.5132
3,  95.832, 85.5236
2, 121.471,  85.525
2, 317.336, 85.5274
2, 241.037, 85.5304
3, 177.807, 85.5338
3, 174.603, 85.5344
3, 187.130, 85.5349
2, 187.049, 85.5373
3, 171.694, 85.5408
2, 178.497, 85.5409
2, 206.127, 85.5443
3, 195.884,  85.551
3, 232.316, 85.5517
3, 126.023, 85.5522
2, 606.578, 85.5544
3, 606.578, 85.5544
2, 255.018, 85.5638
2, 210.161, 85.5658
3, 268.257, 85.5704
2, 580.847, 85.5834
3, 162.836, 85.5876
3, 433.647,  85.592
3, 230.381, 85.5969
2, 426.566, 85.6201
2, 167.121, 85.6209
2,  56.104, 85.6457
2, 252.256, 85.6481
3, 184.366, 85.6513
2, 123.905,  85.658
2, 124.113,  85.658
3, 123.905,  85.658
3, 124.113,  85.658
3, 184.423, 85.6688
3, 218.139, 85.6694
3, 118.677,  85.696
3, 440.901, 85.6977
2, 172.677, 85.6986
2, 376.507, 85.7016
3, 159.984, 85.7167
2, 206.382, 85.7215
3, 160.606, 85.7233
3, 173.435, 85.7349
3, 256.684, 85.7353
2, 123.123, 85.7369
2, 172.223, 85.7378
2, 183.230,   85.75
3, 235.720,  85.751
2, 111.802, 85.7566
3, 213.389, 85.7596
2, 179.362,  85.765
2, 160.305, 85.7712
3, 214.168, 85.7712
3, 158.832, 85.7756
3, 181.740, 85.7904
2, 180.529, 85.7927
3, 180.529, 85.7927
3, 232.315, 85.8179
2, 175.635, 85.8337
2, 169.158, 85.8337
2, 182.353, 85.8393
2, 184.494, 85.8393
3, 182.353, 85.8393
3, 184.494, 85.8393
3, 266.367,  85.846
3, 426.762, 85.8511
2, 189.985, 85.8523
2, 370.750, 85.8524
2, 213.021, 85.8578
2, 119.610, 85.8737
3, 219.412, 85.8754
3, 332.282, 85.8836
3, 122.977, 85.8941
2, 337.462,  85.897
2, 122.021, 85.8976
3, 159.536, 85.9074
3, 217.580, 85.9119
2, 208.218,  85.912
2, 171.425, 85.9122
2, 172.250,  85.917
3, 304.405, 85.9275
2, 269.232, 85.9329
2, 236.647, 85.9503
3, 253.755, 85.9597
2, 257.654, 85.9676
2, 278.555, 85.9676
3, 201.996, 85.9722
3, 188.478, 85.9786
2, 422.754, 85.9842
2, 247.468, 85.9872
2, 163.101, 85.9892
3, 198.297, 85.9944
3, 212.515, 85.9944
3, 184.095, 86.0029
3, 326.245, 86.0166
3, 185.508, 86.0168
3, 203.190, 86.0177
3, 168.936, 86.0183
3, 160.355, 86.0219
3, 529.095, 86.0251
3, 259.800, 86.0295
2, 101.368, 86.0381
3, 123.652,  86.054
2, 173.785,  86.058
3, 120.190, 86.0604
2, 289.743, 86.0614
3, 554.139, 86.0642
3, 335.660,  86.068
3, 243.583, 86.0684
3, 160.641, 86.0941
3, 292.039, 86.1056
2, 183.409, 86.1208
3, 172.674, 86.1321
3, 252.949, 86.1467
2, 645.897, 86.1752
2, 172.145, 86.1782
3, 218.542, 86.2021
3, 204.540, 86.2052
2, 206.959, 86.2144
3, 525.060, 86.2177
3, 178.207, 86.2204
3, 178.249, 86.2229
2, 181.356, 86.2445
2, 188.137, 86.2505
3, 259.737, 86.2518
2, 157.690, 86.2542
2, 209.714, 86.2564
2, 121.848, 86.2663
2, 118.424, 86.2663
3, 198.432, 86.2737
3, 189.725, 86.2791
3, 160.031, 86.2791
2, 184.079, 86.2927
3, 125.468, 86.3023
2, 241.348, 86.3061
2, 283.224, 86.3061
3, 335.602,  86.309
2, 164.955, 86.3168
2, 209.354, 86.3192
3, 198.745, 86.3216
2, 476.828, 86.3263
3, 121.532, 86.3291
2, 179.434, 86.3303
3, 353.477, 86.3466
3, 326.409, 86.3816
3, 138.211, 86.3975
3, 197.508, 86.3988
3, 204.168, 86.3988
2, 242.123, 86.4097
2, 236.967, 86.4097
2, 261.433, 86.4132
2, 265.565, 86.4132
2, 201.495,  86.447
3, 171.306,  86.449
3, 157.582,  86.449
3, 178.218, 86.4569
3, 184.534, 86.4732
3, 152.440, 86.4773
3, 149.249, 86.4962
2, 154.002,  86.514
3, 217.980, 86.5409
2, 177.924, 86.5553
2, 178.486, 86.5624
2, 176.224, 86.5664
3, 121.629, 86.5726
2, 596.443, 86.5791
3, 263.711, 86.5792
3, 186.823, 86.5864
3, 123.515, 86.5872
3, 170.363, 86.5955
2, 180.098, 86.6071
3, 186.175, 86.6148
2, 177.714, 86.6225
2, 165.672, 86.6363
2, 320.108, 86.6421
3, 105.182, 86.6554
2, 182.736, 86.6718
2, 219.103, 86.6801
3, 207.888, 86.6905
3, 208.907, 86.6905
2, 173.267, 86.7089
2, 229.756, 86.7146
3, 166.559, 86.7149
3, 517.940, 86.7298
3, 355.164, 86.7345
2, 235.415, 86.7474
2, 471.030, 86.7479
2, 151.398, 86.7498
2, 117.665,  86.764
2, 187.833, 86.7652
2, 107.946, 86.7921
2, 105.389, 86.7921
3, 107.946, 86.7921
3, 105.389, 86.7921
3, 215.208, 86.7961
3, 209.439, 86.8065
3, 403.061, 86.8065
2, 208.947, 86.8086
3, 208.947, 86.8086
2, 257.527, 86.8245
3, 257.558, 86.8317
3, 165.910, 86.8869
3, 185.873, 86.8919
3, 588.834, 86.8988
3, 190.216, 86.9175
2, 115.502, 86.9239
3, 121.673, 86.9244
3, 209.225, 86.9309
2, 228.815, 86.9351
3, 245.742, 86.9424
3, 235.150, 86.9686
2, 179.202, 86.9754
2, 242.825,  87.002
2, 428.763, 87.0042
2, 178.693, 87.0064
2, 195.446,  87.017
2, 118.377, 87.0369
3, 474.338, 87.0587
3, 210.731, 87.0602
3, 117.124, 87.0751
3, 200.393, 87.0859
3, 196.748, 87.1085
3, 120.338, 87.1085
2, 181.691, 87.1456
2, 178.024, 87.1456
2, 177.296, 87.1513
2, 490.563, 87.1517
3, 490.563, 87.1517
3, 195.435, 87.1663
2, 161.022, 87.1779
3, 251.213,  87.188
3, 171.305, 87.1915
2, 150.540, 87.1982
3, 181.046, 87.2025
2, 213.928, 87.2122
3, 179.739, 87.2355
3, 205.963,  87.247
3, 165.855, 87.2477
3, 124.433, 87.2543
2, 122.337, 87.2623
3, 322.289, 87.2717
2, 378.983, 87.2743
2, 378.331, 87.2743
2, 241.216, 87.2756
2, 198.130, 87.2768
2, 521.574, 87.2778
3, 120.673,  87.279
3, 188.924, 87.2985
2, 587.865, 87.3462
2, 211.826, 87.3507
3, 233.773, 87.3613
3, 214.462, 87.3613
3, 185.787, 87.3632
2, 230.982, 87.3686
3, 172.192,  87.377
3, 123.341, 87.3866
3, 118.844, 87.4189
2, 155.527,  87.449
2, 207.374, 87.4557
3, 121.026, 87.4639
3, 241.198, 87.4689
3, 171.166, 87.4988
3, 273.750, 87.4996
2,  95.744, 87.5534
2, 167.667, 87.5539
3, 123.363, 87.5805
3, 314.187,  87.595
2, 365.248, 87.6097
2, 123.552, 87.6283
3, 388.796, 87.6286
2, 218.563,  87.648
2, 214.495,  87.648
3, 218.563,  87.648
3, 214.495,  87.648
3, 155.206, 87.6764
3, 181.674, 87.6773
3, 125.636, 87.6805
2, 304.958, 87.7062
2, 296.664, 87.7062
3, 104.248, 87.7137
2, 175.179, 87.7576
2, 119.194, 87.7624
3, 192.757, 87.8581
3, 215.116, 87.8873
2, 250.169, 87.8882
2, 119.315,  87.911
3, 125.262, 87.9316
3, 182.016, 87.9578
3, 130.001, 87.9989
3, 188.127, 88.0142
3, 241.890, 88.0278
2, 104.374, 88.0535
2, 232.568, 88.0629
3, 228.636, 88.0798
3, 123.497, 88.0841
3, 187.592, 88.1098
3, 213.182,  88.172
3,  98.882, 88.2132
3, 233.034, 88.2446
3, 100.745, 88.2589
2, 229.438, 88.2646
